Catalog Number,Drug Name,% inhibition,SMILES,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
338,salicylic acid,59.33578014,O=C(O)c1ccccc1O,11.108779289493576,11.108779289493576,0.6307586923658348,-1.3108796296296295,0.6102585058580265,16.8,138.12200000000004,132.07399999999998,138.031694052,52,0,1.6,2.4,3.1,2.2934768804348424,3.638276525627961,446.4836833016152,12.455665446700477,10.72474487139159,4.724744871391589,7.450794822582285,5.178869016623521,2.3623724356957947,1.4915816237971966,1.4915816237971966,0.8572172541558802,0.8572172541558802,0.4447597755906153,0.4447597755906153,-1.51,3020.5090515326874,2.268477910803053,2.389632707443791,1.0748936229840518,66.14949835559072,10.217616382214425,11.3129633249809,0.0,0.0,2.8623993144652684,5.9693052879518484,0.0,4.794537184071822,0.0,0.0,12.08483741532659,12.08483741532659,0.0,5.483034224680881,20.495187790967126,5.9693052879518484,2.8623993144652684,0.0,0.0,0.0,0.0,29.733126322350174,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,17.61812132739891,0.0,0.0,15.841022900449696,24.16967483065318,0.0,1.4311996572326342,0.0,57.53,41.451943443585925,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.217616382214425,8.34543353914615,42.29231386999244,0.0,11.108779289493576,7.580035903250189,-0.6703703703703703,-1.9745370370370363,-2.6695549886621306,0.0,0.0,0.0,0.0,10,2,3,0,0,0,1,0,1,3,2,3,2,0,0,0,1,1.0903999999999998,35.066100000000006,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2366,betahistine,-3.025174088,CNCCc1ccccn1,7.75462962962963,7.75462962962963,0.5665027399848825,-3.427109315948603,0.6658018289589027,31.7,136.19800000000004,124.10199999999998,136.100048384,54,0,2.0,3.0,3.9,2.3752103845949053,3.5394693480183754,579.4694800413089,17.671208396324303,16.894427190999917,4.894427190999917,9.652606663993629,8.341640786499873,2.394427190999916,1.295820393249937,1.295820393249937,0.697213595499958,0.697213595499958,0.37030764746872646,0.37030764746872646,-0.8900000000000001,24581.052270172673,1.344570624512911,4.011046940626403,2.1504230342026096,78.21344226149341,5.309813353288375,1.4118420783282006,0.0,0.0,0.0,0.0,4.983978520947208,0.0,0.0,0.0,6.042418707663295,19.060664315608836,34.33191768450009,5.483034224680881,16.49018619620062,0.0,0.0,10.293791874235582,0.0,6.372924901329379,13.47268658459819,29.994079328653108,0.0,0.0,5.309813353288375,0.0,0.0,0.0,18.456665105545397,6.372924901329379,0.0,20.772272112720877,24.300151333804646,1.4118420783282006,0.0,0.0,24.92,55.14950416786905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.983978520947208,16.49018619620062,88.69021061665408,0.0,3.298500094482237,-0.5665027399848825,-1.0092592592592589,0.0,-2.502251551083395,-4.124454365079366,-6.702909462396072,0.0,0.375,10,1,2,0,0,0,0,1,1,2,1,2,4,0,0,0,1,0.8434999999999999,41.86770000000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
688272,levosulpiride,43.53226684,CCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,13.668661304799695,13.668661304799695,1.0207948634892174,-5.626769771709572,0.7869434425499668,45.69565217391305,341.43299999999965,318.2490000000001,341.14092721600065,128,0,1.826086956521739,2.6956521739130435,3.4347826086956523,2.9180072852683314,3.110299980966497,1521.7544574293795,36.98060947308281,33.88288223881919,11.699378819746915,19.951971039620062,16.792078875345887,6.89050141764665,3.6717598571913763,5.030140827311554,2.2764021243772254,2.996433788777546,1.3099742360615616,1.7210211045697048,-1.64,623386750.1739652,4.303389976017842,7.287380626786722,4.2132847582854405,168.88397216890166,10.046676307088424,8.573195989940306,1.4118420783282006,10.023291153407584,5.907179729351506,0.0,9.694446914922299,13.542820220500968,0.0,0.0,6.851892117295679,43.86682529428054,28.963854826708225,28.462955875459116,49.59989448058983,15.930470882759089,0.0,10.20972308413885,5.12502323617203,30.511117863821855,26.528531511830426,23.69070761468688,0.0,5.749511833283905,15.171699543260454,0.0,5.749511833283905,0.0,51.771310424710975,10.023291153407584,0.0,57.37090171912771,23.02273959850766,4.235526234984602,0.0,0.0,101.73,117.74508602669304,13.212334168400758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,31.650697358388992,210.7893070965037,0.0,10.816861408092464,-2.3103046106708076,-1.8935322578105314,-4.228828905790713,-9.804066250983865,-8.6052298386705,-17.364715740506576,-9.316157566829917,0.5333333333333333,23,3,7,0,1,1,1,0,1,5,2,8,9,0,1,1,2,0.5567000000000012,86.96940000000005,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50599,didanosine,15.42972287,O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1,12.100129250008848,12.100129250008848,0.014382017843868722,-3.635380645313681,0.7521450742487875,50.11764705882353,236.23100000000008,224.13499999999996,236.090940244,90,0,1.9411764705882353,2.8823529411764706,3.764705882352941,2.9920149901115027,2.40241966185328,1068.3538167429672,22.36987900907357,20.01359925339142,8.01359925339142,12.99883632617514,10.18441964664136,4.328957760677537,2.9365874080307246,2.9365874080307246,1.972922046366304,1.972922046366304,1.2678315471158834,1.2678315471158834,-1.7300000000000002,1260437.1788393024,3.629456021824305,3.935096028973356,1.6331195862845582,113.0836968942611,14.822674415136515,8.945469922276995,12.575720016712191,1.4311996572326342,5.559266895052007,0.0,9.361636831863176,9.967957041894415,0.0,0.0,0.0,12.745849802658759,5.483034224680881,30.728780922479608,24.96509878493766,11.16387793838399,1.4311996572326342,19.51205995991502,0.0,25.0298206395453,6.558985242916288,22.960547507056283,0.0,0.0,5.559266895052007,0.0,0.0,0.0,38.69107107812114,4.736862953800049,0.0,32.65738817429751,17.40128061200428,1.4118420783282006,11.16387793838399,0.0,93.03,60.91869414383003,4.794537184071822,0.0,9.544102918020606,0.0,0.0,0.0,0.0,0.0,15.076765233001627,21.287490251063083,98.40694192936459,0.0,19.080617497381564,3.721242394136514,-2.7416915601116987,0.0,0.0,-16.30751881771227,-3.576258109725372,0.0,0.5,17,2,7,0,1,1,0,2,2,6,2,7,3,0,1,1,3,-0.21050000000000008,58.378500000000024,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4748,perphenazine,27.47457547,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,9.108865893005504,9.108865893005504,0.0010145557304648278,-4.685368362622829,0.7886610933771963,41.74074074074074,403.9789999999997,377.7710000000002,403.1485111320007,144,0,1.037037037037037,1.7777777777777777,2.5925925925925926,3.0093191661169807,2.103795660636288,1772.8057073259133,41.57446760021749,39.03610184043683,14.608527367383008,23.433351515054913,19.972064142414084,8.258276905887174,4.6624226497002,6.061007848869084,3.0549176323423155,4.242970635609709,1.9956603107397402,3.018642856176849,-1.2399999999999998,31337872429.911686,5.266477831947204,8.842005109125582,4.437891045741215,206.87732832561537,14.908627652808168,0.0,0.0,1.4311996572326342,0.0,0.0,4.899909730850477,0.0,0.0,0.0,35.447662254950224,43.08187812396179,75.72689526939605,30.27058479781539,39.37777209536272,34.73759738899076,1.4311996572326342,9.799819461700954,0.0,16.16389185236493,56.93691276397837,47.319564267384386,0.0,0.0,4.899909730850477,11.374772549367124,0.0,23.36282483962363,68.3768303431687,0.0,0.0,40.64188880558489,52.08789790467861,5.022633313741326,0.0,0.0,29.950000000000003,136.69505116394532,0.0,0.0,4.899909730850477,11.761884949391115,0.0,0.0,0.0,0.0,5.1088081911072125,47.30110345172068,219.11632211408238,6.435625188095199,-3.238093048851514,2.7960771629264602,-1.9280376459631228,0.0,-6.696650109609151,-4.58265069916856,-35.20814851706724,0.0,0.42857142857142855,27,1,4,0,2,2,2,0,2,5,1,6,7,0,1,1,4,3.942700000000003,113.60580000000004,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64715,mevastatin,10.68644953,CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,14.099182210775094,14.099182210775094,2.199835553080277,-5.648687641723358,0.695389998340901,81.92857142857143,390.51999999999947,356.2480000000001,390.2406241880009,156,0,1.6785714285714286,2.607142857142857,3.392857142857143,3.0811196014367637,2.850210612625918,1979.071162381879,50.085421958697395,47.54124145231931,13.541241452319316,26.66439055281629,24.087117307087386,7.178869016623521,4.8914115380582555,4.8914115380582555,3.115423023185008,3.115423023185008,1.9769557690291275,1.9769557690291275,-1.62,518250287481.28046,4.366840061549144,9.251803306920067,4.8572642018462595,215.57131369472881,14.58253409870731,12.160036053899976,0.0,1.4311996572326342,0.0,11.938610575903697,9.589074368143644,0.0,0.0,0.0,38.71189158999373,49.22564440744231,49.27736360328843,26.571451950663764,69.40664082046827,11.938610575903697,1.4311996572326342,0.0,23.575830741452314,83.40620474204265,0.0,23.729319768175966,0.0,0.0,0.0,0.0,0.0,0.0,36.71867250509351,19.06280027574374,23.575830741452314,110.40118301480982,23.729319768175966,0.0,0.0,0.0,72.83,142.64996582757465,13.701350036654302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.58253409870731,42.55395634233925,294.88453478112353,0.0,27.070999646163784,3.775341541511136,-2.3482742556899296,-27.255248608907685,-6.866812117689643,-49.63272217865677,-13.877818807854458,0.0,0.7391304347826086,28,1,5,2,1,3,0,0,0,5,1,5,10,0,1,1,3,3.949500000000003,106.29080000000005,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6075,mepazine,42.74571957,CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1,9.178971088435375,9.178971088435375,0.042859032501889605,-4.402816751700683,0.7982154715587111,49.54545454545455,310.4659999999996,288.29,310.1503697040006,114,0,1.2727272727272727,1.9545454545454546,2.6363636363636362,2.879502316360171,2.270873850764827,1513.4635132365638,34.29001054984131,32.80267548146378,11.619172062391504,19.506665939490652,16.999889076963736,6.8163856578914634,4.088754548454693,5.109375274614351,2.7227744704437704,3.721845237206552,1.8559457476615993,2.742179462109976,-1.4499999999999997,703737445.7915323,3.7855465158731985,5.976536010714264,2.636688256624376,167.5835581887426,9.799819461700954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.931559780044296,56.28216890327321,39.23378899371009,25.082358111069322,30.156688235744834,23.13665749875824,0.0,4.899909730850477,5.893957685363079,22.536816753694307,31.36631568408056,48.33934966130636,0.0,0.0,4.899909730850477,11.374772549367124,0.0,11.761884949391115,31.366315684080554,0.0,5.893957685363079,42.90253803840362,58.13031661234191,0.0,0.0,0.0,6.48,119.51121233381146,4.1122756685106605,0.0,4.899909730850477,11.761884949391115,0.0,0.0,0.0,0.0,0.0,26.044412567234176,184.97909168299506,0.36616734116486005,-1.8939008828840174,0.0,-1.867899659863944,-4.402816751700683,-7.5957360934119595,-8.475451402011426,-16.52612090095451,0.0,0.3684210526315789,22,0,2,0,2,2,2,0,2,3,0,3,3,0,1,1,4,4.631100000000004,94.23400000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,melatonin,4.740492569,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,11.925260324158232,11.925260324158232,0.09322810374149659,-3.789800760582012,0.8449349532973586,27.294117647058822,232.28300000000013,216.15499999999997,232.121177752,90,0,1.8235294117647058,2.764705882352941,3.588235294117647,2.9197493597048783,2.9440247236176824,1115.0015762894693,26.05795974227243,24.210923771927643,8.210923771927643,14.585945635835625,12.151226817695628,4.256799626695711,2.782159175506318,2.782159175506318,1.7396863855031381,1.7396863855031381,1.091014658936792,1.091014658936792,-1.9700000000000002,4122922.595601424,2.8837688431924913,4.908146397569112,2.5842988253882706,122.56750942454985,15.023679577317676,5.749511833283905,2.8236841566564013,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,30.06363251601626,40.019881837699,16.633262352074127,31.545704080911342,16.810104661432565,0.0,10.286816623517627,0.0,13.224817018625059,13.534812143198533,29.86360282550164,0.0,5.749511833283905,10.046676307088424,0.0,5.749511833283905,0.0,24.418995142779288,11.167462085401201,0.0,31.60596339537575,24.300151333804646,2.8236841566564013,10.902924932081056,0.0,54.12,84.49266183533007,4.794537184071822,0.0,4.977003270229252,0.0,0.0,0.0,0.0,0.0,4.736862953800049,22.01430394303948,127.39729808683882,0.0,12.01848842789973,-1.6295424697656833,-1.885899037855883,-3.123451558896183,-2.965665264594512,-4.790375448790628,-7.309476253572801,-3.211376481262847,0.3076923076923077,17,2,4,0,0,0,1,1,2,2,2,4,6,0,0,0,2,1.8550999999999997,67.23840000000003,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5702160,famotidine,91.22788114,NC(N)=Nc1nc(CSCC/C(N)=N/S(N)(=O)=O)cs1,11.65080707384988,11.65080707384988,0.23762037804713776,-5.27211542752014,0.28661243847385526,24.85,337.4559999999998,322.33600000000007,337.04493572000035,112,0,1.6,2.45,3.15,3.0326799243933964,3.4879468420946584,1062.6103996089964,27.73168632863937,24.171736620819022,11.6212263636022,15.56390936485127,11.38154143193067,7.333789239793342,2.6528254719190723,5.116835629257339,1.2054830981519895,2.7692356989560074,0.6893956125926751,1.9537441186780322,-1.3699999999999999,8374518.160218035,5.119926717336136,7.422318703285096,7.275833665396974,145.82460669144177,17.15915092717882,8.65930394241367,14.43060703871304,5.131558479839333,0.0,10.209329170397666,0.0,10.109001757119238,25.17208666635572,15.73449687101616,0.0,0.0,31.363504418318612,7.064686551018681,29.307843504146074,50.23473283206396,0.0,4.983978520947208,31.67428988906794,12.077881786479537,5.704956885150159,11.05004240451606,0.0,0.0,22.28417416335085,5.131558479839333,0.0,23.09867082732585,30.90190674492741,15.914286055547825,0.0,21.66216278936938,14.746230135384693,11.294736626625605,0.0,0.0,175.82999999999998,78.57556824217326,8.417796984328938,0.0,11.439433951452546,11.336785877934735,0.0,0.0,0.0,0.0,14.374094246664301,20.89004651981714,138.0408464562924,-0.12107682486064508,7.105897231225324,-2.153771385458084,-8.572289920155647,-2.664235517831314,0.0,-3.69658794502522,0.0,-5.27211542752014,0.375,20,8,9,0,0,0,0,1,1,6,4,12,8,0,0,0,1,-0.7679999999999998,83.0924,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6047,levodopa,39.52570444,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,11.66910753653313,11.66910753653313,0.7197446617535905,-3.560093655517764,0.5125069246930146,26.214285714285715,197.19000000000005,186.10199999999995,197.068807832,76,0,1.7857142857142858,2.642857142857143,3.2857142857142856,2.5502378060501267,3.9068742965558236,684.250868050857,19.740122497076648,17.580206757355413,6.580206757355411,11.426192233873428,8.40927544106921,3.290103378677705,2.169312566779107,2.169312566779107,1.1825416768695864,1.1825416768695864,0.6095103265154349,0.6095103265154349,-1.75,145715.48776209215,2.868106139438085,3.972117202268431,2.366714454376792,96.24114305703564,21.04614154904791,8.841576625006047,11.49902366656781,0.0,4.293598971697903,5.9693052879518484,4.794537184071822,0.0,0.0,0.0,6.042418707663295,24.021213808352964,2.7415171123404405,5.483034224680881,31.169197251071175,5.9693052879518484,4.293598971697903,0.0,5.719716975726273,12.390817369679024,0.0,23.69070761468688,0.0,11.49902366656781,5.719716975726273,0.0,11.49902366656781,0.0,30.1760216440884,11.167462085401201,0.0,13.788002828718314,18.127256122989884,2.8236841566564013,1.4311996572326342,0.0,103.78000000000002,59.26957091461183,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.326424573321638,15.341834465375623,81.41581481743931,0.0,11.66910753653313,11.529958112874779,-1.8813650321239603,-3.7946580792810947,-6.764687854308391,-3.5075028344671217,0.0,0.0,0.2222222222222222,14,5,5,0,0,0,1,0,1,5,4,5,6,0,0,0,1,0.052200000000000135,49.08680000000002,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5593,tropicamide,10.9997121,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,14.126207955404379,14.126207955404379,0.9425907029478462,-4.2937942885487566,0.8845260918021192,29.714285714285715,284.3589999999996,264.19899999999996,284.15247788000056,110,0,1.4761904761904763,2.238095238095238,2.9047619047619047,2.8333225625766785,3.2276380372164475,1336.0384167749298,32.419767061838236,30.210923771927643,10.210923771927643,18.26070178424454,15.184530569677621,5.276282279213758,3.3016418280243647,3.3016418280243647,2.078035030274386,2.078035030274386,1.2125294194498875,1.2125294194498875,-2.1999999999999997,134762029.3744752,3.760379788389183,7.547431043807464,3.8895626903819904,152.79946777681374,10.00871792195769,0.0,0.0,7.33837938658414,0.0,0.0,9.778515705019029,0.0,0.0,0.0,30.212093538316473,30.06363251601626,33.564061127282734,30.27280415849222,35.94775794241322,5.907179729351506,1.4311996572326342,9.883888251797686,0.0,19.242709486974704,13.055844927232233,65.76962435866658,0.0,0.0,0.0,0.0,0.0,0.0,35.38692075672127,11.291396868387768,0.0,49.91716535328697,54.642721375272586,0.0,0.0,0.0,53.43000000000001,108.87526823307553,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.09278671205442,27.47561222446681,159.4623038547096,0.0,16.37781447182084,3.833615467792055,-3.0676719051818253,-6.8544566090325025,-9.105255560136511,-2.3346364158228337,-16.56171330414883,0.0,0.29411764705882354,21,1,4,0,0,0,1,1,2,3,1,4,8,0,0,0,2,2.2062,81.59680000000004,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17134,sulfadoxine,14.9180937,COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,13.14019238945578,13.14019238945578,0.28461438821155527,-5.485570082199543,0.7870878791639985,21.523809523809526,310.3349999999998,296.22300000000007,310.07357592800037,112,0,1.3333333333333333,2.0952380952380953,2.761904761904762,2.650763406873513,2.8589036308414926,1220.5078635458767,27.256630355021702,23.830095834319145,10.646592415246873,15.686082280009693,11.719809818327796,6.318232360628561,3.2296988260999004,4.770653982055133,1.9569837936689487,3.0903105004970817,1.1181877346637168,1.9208974763333606,-2.55,9730369.298683153,5.021055118743589,5.833949888961301,3.135142847465663,141.37905364736116,15.193442883326371,7.674130270136447,10.05338901281963,5.749511833283905,15.903279489842955,0.0,4.715119613734132,13.401775505276145,4.983978520947208,0.0,0.0,24.16967483065318,5.687386274683562,32.67897395498515,37.20539324478606,21.528540205926173,0.0,9.967957041894415,0.0,4.895483475517775,24.510741507225585,30.473046544619407,0.0,11.629500169719275,19.9085624970605,11.50524905251859,11.629500169719275,0.0,32.46165894398853,10.023291153407584,0.0,15.078344117872419,35.36853002013718,4.235526234984602,0.0,0.0,116.43,87.31759492728195,8.417796984328938,0.0,5.719716975726273,0.0,0.0,0.0,0.0,0.0,19.441682949494513,19.313870352857023,139.24874284352856,0.0,5.094561139659669,0.0,-1.195957927361732,-3.909702690253737,-4.838166214080265,-1.140232578134815,0.0,-12.175911240024348,0.16666666666666666,21,3,8,0,0,0,1,1,2,7,2,9,8,0,0,0,2,0.8768,76.79890000000003,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5281034,oxymetholone,36.5379151,C[C@]12C/C(=C/O)C(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,13.828956665578689,13.828956665578689,2.2118184306040547,-5.767375283446715,0.5104218936123291,106.25,332.4839999999994,300.228,332.2351448840009,134,0,1.2916666666666667,2.2083333333333335,2.9583333333333335,3.0765403057927685,2.745990510190624,1770.8149076818572,45.146264369941974,43.72474487139159,11.72474487139159,24.074732717665775,22.42886901662352,6.612372435695795,5.487372435695795,5.487372435695795,4.084279326771846,4.084279326771846,2.750472996719256,2.750472996719256,-0.8300000000000001,45652425752.700966,3.3655751503901494,5.092752969019969,1.9670272896080183,190.2075517955207,10.217616382214425,1.3707585561702202,5.783244946364939,1.4311996572326342,1.4311996572326342,0.0,4.794537184071822,0.0,0.0,0.0,13.703784234591359,85.86817810684721,51.69802756033506,11.839182898606165,56.134910251392895,5.783244946364939,2.8623993144652684,0.0,34.40581168024587,77.14012637350575,0.0,11.811236617691742,0.0,0.0,0.0,0.0,0.0,0.0,23.033111796795687,4.794537184071822,34.40581168024587,112.66183224762854,11.811236617691742,0.0,1.4311996572326342,0.0,57.53,129.14041961780833,15.760605633433581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.217616382214425,33.0190875502101,283.2826141605057,0.0,13.828956665578689,7.972200211938667,-18.73065264928541,-25.216110050029613,0.0,-44.44194397398539,-15.195064364722787,0.0,0.8571428571428571,24,2,3,4,0,4,0,0,0,3,2,3,5,4,0,4,4,4.401000000000005,93.45260000000006,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
